sensor;servicePoint;client;transmitter;date;meterDiameter;volume_l_value;index_interpolated_d_l_value
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;25/12/2020;30;787.0;1997504.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;26/12/2020;30;1093.0;1998903.75
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;27/12/2020;30;1089.0;2000303.5
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;28/12/2020;30;1776.0;2001703.25
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;29/12/2020;30;1399.75;2003103.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;30/12/2020;30;1772.0;2004875.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;31/12/2020;30;1488.0;2006363.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;01/01/2021;30;1634.0;2007834.5
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;02/01/2021;30;1471.5;2009306.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;03/01/2021;30;1109.0;2010415.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;04/01/2021;30;930.0;2011345.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;05/01/2021;30;908.0;2012253.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;06/01/2021;30;848.0;2013101.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;07/01/2021;30;730.0;2014076.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;08/01/2021;30;975.0;2015051.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;09/01/2021;30;1477.0;2016528.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;10/01/2021;30;1274.0;2017802.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;11/01/2021;30;1044.0;2018846.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;12/01/2021;30;860.0;2019667.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;13/01/2021;30;821.0;2020488.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;14/01/2021;30;522.0;2021010.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;15/01/2021;30;619.0;2021545.5
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;16/01/2021;30;535.5;2022081.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;17/01/2021;30;693.0;2022774.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;18/01/2021;30;496.0;2023347.25
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;19/01/2021;30;589.0;2023920.5
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;20/01/2021;30;539.0;2024493.75
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;21/01/2021;30;573.25;2025067.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;22/01/2021;30;559.0;2025626.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;23/01/2021;30;788.0;2026414.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;24/01/2021;30;911.0;2027135.5
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;25/01/2021;30;721.5;2027857.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;26/01/2021;30;525.0;2028382.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;27/01/2021;30;525.0;2028907.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;28/01/2021;30;573.0;2029480.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;29/01/2021;30;534.0;2030014.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;30/01/2021;30;840.0;2030854.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;31/01/2021;30;644.0;2031498.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;01/02/2021;30;531.0;2032029.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;02/02/2021;30;512.0;2032541.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;03/02/2021;30;662.0;2033203.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;04/02/2021;30;712.0;2033915.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;05/02/2021;30;657.0;2034572.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;06/02/2021;30;1301.0;2035873.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;07/02/2021;30;1567.0;2037440.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;08/02/2021;30;1407.0;2038847.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;09/02/2021;30;1627.0;2040474.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;10/02/2021;30;1131.0;2041605.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;11/02/2021;30;1356.0;2043008.25
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;12/02/2021;30;1470.0;2044411.5
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;13/02/2021;30;1567.0;2045814.75
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;14/02/2021;30;1403.25;2047218.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;15/02/2021;30;1184.0;2048402.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;16/02/2021;30;1303.0;2049705.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;17/02/2021;30;874.0;2050579.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;18/02/2021;30;751.0;2051330.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;19/02/2021;30;1532.0;2052862.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;20/02/2021;30;1293.0;2054155.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;21/02/2021;30;1151.0;2055283.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;22/02/2021;30;1133.0;2056411.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;23/02/2021;30;1102.0;2057539.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;24/02/2021;30;1128.0;2058667.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;25/02/2021;30;1250.0;2059917.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;26/02/2021;30;1277.0;2061194.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;27/02/2021;30;1700.0;2062894.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;28/02/2021;30;1762.0;2064656.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;01/03/2021;30;1915.0;2066571.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;02/03/2021;30;2397.0;2068968.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;03/03/2021;30;1755.0;2070814.3333333333
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;04/03/2021;30;1905.0;2072660.6666666667
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;05/03/2021;30;1846.3333333332557;2074507.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;06/03/2021;30;1608.0;2076115.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;07/03/2021;30;1057.0;2077172.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;08/03/2021;30;1677.0;2078567.75
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;09/03/2021;30;1442.0;2079963.5
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;10/03/2021;30;1282.0;2081359.25
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;11/03/2021;30;1395.75;2082755.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;12/03/2021;30;942.0;2083697.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;13/03/2021;30;1365.0;2085062.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;14/03/2021;30;1016.0;2086078.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;15/03/2021;30;1353.0;2087431.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;16/03/2021;30;1189.0;2088620.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;17/03/2021;30;988.0;2089608.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;18/03/2021;30;1054.0;2090728.3333333333
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;19/03/2021;30;981.0;2091848.6666666667
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;20/03/2021;30;1120.3333333332557;2092969.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;21/03/2021;30;1011.0;2093980.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;22/03/2021;30;469.0;2094449.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;23/03/2021;30;527.0;2094976.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;24/03/2021;30;621.0;2095597.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;25/03/2021;30;432.0;2096029.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;26/03/2021;30;553.0;2096582.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;27/03/2021;30;504.0;2097086.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;28/03/2021;30;480.0;2097566.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;29/03/2021;30;426.0;2097871.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;30/03/2021;30;222.0;2098176.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;31/03/2021;30;355.0;2098481.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;01/04/2021;30;305.0;2098786.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;02/04/2021;30;334.0;2099120.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;03/04/2021;30;330.0;2099450.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;04/04/2021;30;138.0;2099588.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;05/04/2021;30;175.0;2099763.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;06/04/2021;30;144.0;2099907.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;07/04/2021;30;186.0;2100093.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;08/04/2021;30;59.0;2100110.5
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;09/04/2021;30;11.0;2100128.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;10/04/2021;30;0.0;2100145.5
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;11/04/2021;30;17.5;2100163.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;12/04/2021;30;0.0;2100163.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;13/04/2021;30;71.0;2100262.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;14/04/2021;30;99.0;2100361.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;15/04/2021;30;0.0;2100361.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;16/04/2021;30;0.0;2100361.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;17/04/2021;30;0.0;2100361.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;18/04/2021;30;0.0;2100361.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;19/04/2021;30;0.0;2100361.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;20/04/2021;30;0.0;2100361.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;21/04/2021;30;44.0;2100405.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;22/04/2021;30;0.0;2100405.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;23/04/2021;30;0.0;2100405.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;24/04/2021;30;0.0;2100405.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;25/04/2021;30;0.0;2100405.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;26/04/2021;30;61.0;2100466.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;27/04/2021;30;0.0;2100466.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;28/04/2021;30;84.0;2100508.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;29/04/2021;30;42.0;2100550.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;30/04/2021;30;0.0;2100550.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;01/05/2021;30;0.0;2100550.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;02/05/2021;30;0.0;2100550.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;03/05/2021;30;0.0;2100550.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;04/05/2021;30;10.0;2100560.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;05/05/2021;30;0.0;2100560.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;06/05/2021;30;0.0;2100560.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;07/05/2021;30;0.0;2100560.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;08/05/2021;30;0.0;2100560.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;09/05/2021;30;0.0;2100565.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;10/05/2021;30;5.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;11/05/2021;30;0.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;12/05/2021;30;0.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;13/05/2021;30;0.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;14/05/2021;30;0.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;15/05/2021;30;0.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;16/05/2021;30;0.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;17/05/2021;30;0.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;18/05/2021;30;0.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;19/05/2021;30;0.0;2100570.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;20/05/2021;30;122.0;2100692.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;21/05/2021;30;0.0;2100692.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;22/05/2021;30;0.0;2100692.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;23/05/2021;30;0.0;2100728.2
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;24/05/2021;30;7.0;2100764.4
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;25/05/2021;30;8.0;2100800.6
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;26/05/2021;30;156.0;2100836.8
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;27/05/2021;30;36.200000000186265;2100873.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;28/05/2021;30;0.0;2100873.0
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;29/05/2021;30;0.0;
C10ED005356;9,86814E+11;LYONNAISE;C2AA2108;30/05/2021;30;0.0;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;18/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;19/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;20/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;21/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;22/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;23/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;24/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;25/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;26/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;27/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;28/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;29/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;30/04/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;01/05/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;02/05/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;03/05/2019;15;;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;04/05/2019;15;1.0;
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;05/05/2019;15;;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;06/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;07/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;08/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;09/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;10/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;11/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;12/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;13/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;14/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;15/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;16/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;17/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;18/05/2019;15;0.0;334581.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;19/05/2019;15;68.94117647060193;334649.9411764706
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;20/05/2019;15;68.94117647060193;334718.8823529412
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;21/05/2019;15;68.94117647054372;334787.82352941175
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;22/05/2019;15;68.94117647060193;334856.76470588235
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;23/05/2019;15;68.94117647060193;334925.70588235295
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;24/05/2019;15;68.94117647060193;334994.64705882355
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;25/05/2019;15;68.94117647054372;335063.5882352941
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;26/05/2019;15;68.94117647060193;335132.5294117647
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;27/05/2019;15;68.94117647060193;335201.4705882353
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;28/05/2019;15;68.94117647060193;335270.4117647059
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;29/05/2019;15;68.94117647054372;335339.35294117645
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;30/05/2019;15;68.94117647060193;335408.29411764705
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;31/05/2019;15;68.94117647060193;335477.23529411765
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;01/06/2019;15;68.94117647060193;335546.17647058825
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;02/06/2019;15;68.94117647054372;335615.1176470588
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;03/06/2019;15;84.0;335684.0588235294
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;04/06/2019;15;68.94117647060193;335753.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;05/06/2019;15;68.42857142857974;335821.4285714286
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;06/06/2019;15;68.42857142857974;335889.85714285716
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;07/06/2019;15;68.42857142857974;335958.28571428574
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;08/06/2019;15;68.42857142852154;336026.71428571426
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;09/06/2019;15;68.42857142857974;336095.14285714284
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;10/06/2019;15;88.0;336163.5714285714
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;11/06/2019;15;68.42857142857974;336232.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;12/06/2019;15;1110.333333333314;337342.3333333333
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;13/06/2019;15;1110.3333333333721;338452.6666666667
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;14/06/2019;15;1110.333333333314;339563.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;15/06/2019;15;1110.333333333314;340673.3333333333
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;16/06/2019;15;1110.3333333333721;341783.6666666667
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;17/06/2019;15;1110.333333333314;342894.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;18/06/2019;15;1110.333333333314;344004.3333333333
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;19/06/2019;15;77.0;345114.6666666667
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;20/06/2019;15;78.0;346225.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;21/06/2019;15;134.0;346303.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;22/06/2019;15;228.0;346437.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;23/06/2019;15;355.0;346665.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;24/06/2019;15;139.0;347020.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;25/06/2019;15;91.0;347159.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;26/06/2019;15;91.0;347250.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;27/06/2019;15;109.57142857142026;347359.5714285714
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;28/06/2019;15;109.57142857142026;347469.14285714284
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;29/06/2019;15;109.57142857142026;347578.71428571426
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;30/06/2019;15;109.57142857147846;347688.28571428574
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;01/07/2019;15;109.57142857142026;347797.85714285716
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;02/07/2019;15;91.0;347907.4285714286
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;03/07/2019;15;100.0;348017.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;04/07/2019;15;44.0;348117.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;05/07/2019;15;128.0;348161.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;06/07/2019;15;191.0;348289.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;07/07/2019;15;80.0;348480.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;08/07/2019;15;80.0;348560.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;09/07/2019;15;59.0;348619.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;10/07/2019;15;38.0;348704.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;11/07/2019;15;91.0;348742.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;12/07/2019;15;192.0;348833.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;13/07/2019;15;53.0;349025.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;14/07/2019;15;53.0;349078.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;15/07/2019;15;282.58333333331393;349360.5833333333
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;16/07/2019;15;282.58333333337214;349643.1666666667
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;17/07/2019;15;282.58333333331393;349925.75
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;18/07/2019;15;282.58333333331393;350208.3333333333
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;19/07/2019;15;282.58333333337214;350490.9166666667
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;20/07/2019;15;282.58333333331393;350773.5
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;21/07/2019;15;282.58333333331393;351056.0833333333
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;22/07/2019;15;282.58333333337214;351338.6666666667
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;23/07/2019;15;282.58333333331393;351621.25
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;24/07/2019;15;282.58333333331393;351903.8333333333
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;25/07/2019;15;463.0;352186.4166666667
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;26/07/2019;15;652.0;352469.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;27/07/2019;15;539.0;353121.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;28/07/2019;15;539.0;353660.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;29/07/2019;15;273.0;353933.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;30/07/2019;15;530.0;354263.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;31/07/2019;15;530.0;354793.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;01/08/2019;15;164.0;354957.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;02/08/2019;15;164.0;355121.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;03/08/2019;15;231.0;355285.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;04/08/2019;15;104.0;355449.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;05/08/2019;15;99.0;355553.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;06/08/2019;15;99.0;355652.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;07/08/2019;15;35.0;355687.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;08/08/2019;15;63.0;355750.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;09/08/2019;15;1.0;355751.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;10/08/2019;15;0.0;355751.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;11/08/2019;15;69.0;355820.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;12/08/2019;15;0.0;355820.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;13/08/2019;15;561.0;356381.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;14/08/2019;15;335.0;356716.0
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;15/08/2019;15;130.61111111112405;356846.6111111111
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;16/08/2019;15;130.61111111112405;356977.22222222225
C10FA046664;9,85156E+11;LYONNAISE;11A5190040261007;17/08/2019;15;130.61111111106584;357107.8333333333
